surf, inner, ratio,
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
100000, 100000, 9.99999993922529e-09
